p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.000283040752915783	0.363169920873844	0.1	0.079	1	2	Gramd1a
0.000319185045799085	0.308521659778953	0.106	0.084	1	2	Hdgfl3
0.000322134236330942	0.351913402435833	0.107	0.085	1	2	Epb41l3
0.000336836152152431	0.312906073698858	0.134	0.11	1	2	Il17rd
0.000358399600725482	0.284620148146941	0.112	0.09	1	2	Itpripl1
0.000364452405939626	0.376140825291296	0.101	0.081	1	2	Isoc1
0.000365175418160782	0.354098403027887	0.11	0.088	1	2	Ldhd
0.000368213019671855	0.329100500849798	0.12	0.097	1	2	Dapk2
0.00037067037864546	0.26689676206753	0.149	0.124	1	2	Sorbs1
0.000382626368674432	0.303875674692659	0.128	0.104	1	2	Mri1
0.000405355167226992	0.252657959775346	0.163	0.136	1	2	Lcmt2
0.000448652617720699	0.272767979506956	0.149	0.124	1	2	Pgs1
0.000451535640449779	0.309154026076366	0.141	0.117	1	2	Unc119
0.000453762664653286	0.275924819552412	0.171	0.145	1	2	Zbtb11
0.000461151530716225	0.333015550853181	0.109	0.087	1	2	Fance
0.000470666572761151	0.271793361896228	0.14	0.116	1	2	Coro1c
0.000485940696326813	0.263323197419635	0.139	0.114	1	2	Tbc1d10a
0.000487610687656471	0.307518659807458	0.11	0.088	1	2	Syt11
0.000489636453608835	0.265711417340151	0.143	0.119	1	2	Dcaf6
0.000505819276936405	0.340128906846435	0.103	0.082	1	2	Immp2l
0.000515975307650883	0.303896110769192	0.113	0.091	1	2	Fam81a
0.000521382480537993	0.281886670919601	0.115	0.093	1	2	Tamm41
0.000545658704433388	0.310014052042831	0.138	0.115	1	2	Kdm2b
0.000567417286002075	0.255929599422992	0.187	0.16	1	2	Ino80b
0.000567810584817434	0.287999335905607	0.106	0.085	1	2	Twnk
0.000583839338107396	0.305860995714313	0.147	0.123	1	2	B4galt1
0.00058553723648759	0.256585114194384	0.156	0.131	1	2	Hs6st1
0.000607319725860916	0.275986277519189	0.126	0.103	1	2	Lmbr1
0.000679702699801568	0.256666716900415	0.184	0.157	1	2	Hook1
0.000685063820498179	0.271433507475568	0.131	0.108	1	2	Ttc30b
0.00069491971549742	0.318142243765707	0.101	0.08	1	2	Atp7b
0.000724332881120553	0.285429024518832	0.141	0.117	1	2	Ankrd54
0.000738284873151115	0.270049252511337	0.142	0.118	1	2	Ctbs
0.000761161533063727	0.257133910894423	0.102	0.082	1	2	Nynrin
0.000790561102035617	0.32440307694924	0.112	0.091	1	2	Xpa
0.000805273722102598	0.270460156594896	0.149	0.125	1	2	Rtn4rl1
0.000813365451703375	0.384875396806145	0.105	0.085	1	2	Pde12
0.000851520242154974	0.296346810365163	0.133	0.11	1	2	Map1s
0.000899244803551681	0.262491448330372	0.124	0.102	1	2	Fbxo30
0.000899801801904059	0.254486389607726	0.164	0.14	1	2	Arih2
0.000990412958285525	0.26423105622178	0.11	0.089	1	2	Fbxw4
0.00101466760130723	0.260448767405525	0.171	0.146	1	2	Fra10ac1
0.00103706584764307	0.307203234139498	0.101	0.082	1	2	Ralgps1
0.00107764785964314	0.277967503958956	0.117	0.096	1	2	Meis3
0.00109071034716263	0.296656279942086	0.133	0.111	1	2	Gcc1
0.00112124195285891	0.274483923061707	0.136	0.114	1	2	Zfhx2
0.00116486805877308	0.250247525309183	0.12	0.099	1	2	Sgk3
0.00127405906722801	0.310388981651333	0.107	0.087	1	2	Ddb2
0.00129007645405086	0.27313670963842	0.136	0.114	1	2	Gabbr1
0.00129908076027619	0.33311175457354	0.101	0.082	1	2	Rilpl1
0.00136492229766294	0.297319492541923	0.101	0.082	1	2	Als2cl
0.00137026847460487	0.259614217940185	0.14	0.118	1	2	Piga
0.00143435397415384	0.299228442186539	0.11	0.09	1	2	Hnmt
0.00151971942258729	0.301772020347099	0.108	0.088	1	2	H6pd
0.00157044563915652	0.283389809931812	0.11	0.091	1	2	Ncdn
0.0015762841857979	0.269568941207082	0.161	0.138	1	2	Vps37d
0.00174265533401601	0.271607837008615	0.124	0.103	1	2	Atg16l1
0.00190358944688656	0.265762005380933	0.12	0.099	1	2	4930430F08Rik
0.00194326875873906	0.277034062474018	0.126	0.106	1	2	Mex3a
0.00197890441248674	0.290100031521365	0.143	0.121	1	2	Hmgn3
0.00203653373801554	0.271481241058627	0.103	0.084	1	2	Zfp710
0.00213014440715093	0.250064337569633	0.159	0.136	1	2	Cln5
0.00215734336856215	0.311183150017086	0.105	0.087	1	2	Zc3h8
0.00255657616338407	0.256365485669065	0.123	0.103	1	2	Ubac1
0.00265914489850108	0.276901226219852	0.136	0.116	1	2	Klhdc2
0.00272953259933121	0.280210212392102	0.103	0.085	1	2	Clybl
0.00289513480598722	0.258447219396351	0.113	0.094	1	2	Dyrk1b
0.00312370811904816	0.251247140828744	0.132	0.112	1	2	Lynx1
0.00317393708466082	0.254299936281371	0.132	0.112	1	2	AI413582
0.00319339928709158	0.274816953621884	0.126	0.107	1	2	Rab24
0.00328439104639961	0.255845954516799	0.122	0.102	1	2	Mxd1
0.00346219653393258	0.292863209577577	0.107	0.089	1	2	Taf8
0.00350019188393908	0.252050477566652	0.128	0.109	1	2	Zfp513
0.00377365525193246	0.254232789909119	0.106	0.088	1	2	Ipmk
0.0042800715890957	0.263221240773337	0.11	0.093	1	2	Eva1c
0.00449274897465777	0.262914431987777	0.126	0.107	1	2	Tpra1
0.00507100337234051	0.254924661991359	0.127	0.108	1	2	Taf1a
0.00519467707196045	0.254622331180149	0.112	0.094	1	2	Eif2ak4
0.00524510524707547	0.27951982207298	0.11	0.093	1	2	Eml3
0.00530028957715766	0.267417260033477	0.11	0.092	1	2	Fam210b
0.00676263825230397	0.254876564229435	0.131	0.113	1	2	Shb
0	1.78839628849527	0.919	0.188	0	3	Rnase1
0	1.86626669497427	0.928	0.201	0	3	Sycn
0	1.82582511378929	0.951	0.23	0	3	Cela3b
0	1.62481239474739	0.974	0.254	0	3	Prss2
0	1.7950328888304	0.881	0.161	0	3	Zg16
0	1.75619346367364	0.921	0.202	0	3	Try4
0	1.58273889282834	0.936	0.219	0	3	Cela2a
0	1.50444800456983	0.921	0.205	0	3	Cpa1
0	1.72081251319583	0.904	0.189	0	3	Ctrc
0	1.76637337520779	0.969	0.255	0	3	2210010C04Rik
0	1.38830732655375	0.862	0.154	0	3	Ctrl
0	1.39857813840827	0.892	0.185	0	3	Pnlip
0	1.60121736431356	0.979	0.29	0	3	Ctrb1
0	2.18948170250071	0.98	0.333	0	3	Clps
0	1.34065057892524	0.765	0.132	0	3	Try5
0	1.26170062655206	0.721	0.118	0	3	Cpb1
0	1.73056735494374	0.697	0.107	0	3	Reg1
0	1.45679599592231	0.961	0.407	0	3	Cela1
0	1.59164368624599	0.941	0.4	0	3	Cbs
0	1.73190060731562	0.777	0.25	0	3	1700049E15Rik
0	1.74439787447397	0.745	0.244	0	3	Wfdc3
0	1.6735480700127	0.841	0.358	0	3	Gmnn
0	1.98280233858735	0.582	0.108	0	3	Pla2g1b
0	1.09200324729163	0.473	0.074	0	3	Cel
0	0.865856942617184	0.448	0.068	0	3	Pnliprp1
0	1.24805168204063	0.99	0.632	0	3	Cldn10
0	1.45961589527484	0.414	0.062	0	3	Cpa2
0	1.4908903786879	0.97	0.633	0	3	Ccnd1
0	1.30275856771132	0.926	0.609	0	3	Degs1
0	1.7478277244015	0.33	0.056	0	3	Spink1
0	1.20778548070401	0.997	0.85	0	3	Apoe
0	1.0521003507906	1	0.998	0	3	Spp1
9.53353365281784e-302	1.18231767391273	0.843	0.352	1.6662710118395e-297	3	Pigr
1.37196464479848e-279	0.961418673792255	0.995	0.729	2.39791980617879e-275	3	Ces1d
2.14206377614366e-279	0.574370560770704	1	0.999	3.74389906794389e-275	3	Dbi
4.45600946304618e-259	1.39039785452161	0.772	0.373	7.78821333951212e-255	3	Hilpda
4.60001614636063e-256	1.15646567187072	0.895	0.57	8.03990822060911e-252	3	Oat
2.33093078521841e-251	1.22030677892357	0.848	0.477	4.07400082640474e-247	3	Slc28a3
1.46441542903531e-241	0.659145767860036	0.999	0.985	2.55950528686792e-237	3	Pebp1
3.37766503635066e-239	1.1951096954253	0.842	0.486	5.90348295053369e-235	3	Qsox1
6.29229476730128e-239	0.941225433423356	0.975	0.63	1.09976727942892e-234	3	Ambp
2.86077795331038e-230	1.23419212156253	0.803	0.442	5.00006770679588e-226	3	Ncald
1.27118962881121e-222	0.459234727316361	1	0.998	2.22178523323624e-218	3	Itm2b
7.47167235887036e-217	0.679655849648978	0.997	0.943	1.30589889488336e-212	3	Dcdc2a
1.71275785485446e-216	1.29696267020247	0.231	0.041	2.99355817871462e-212	3	Klk1
5.17146485359008e-213	1.46276345108436	0.527	0.192	9.03868627110474e-209	3	Rhov
5.44045949627687e-210	0.443554612189111	1	1	9.50883510759272e-206	3	Fth1
7.32160687240559e-210	1.09349630204373	0.845	0.526	1.27967044915905e-205	3	Cat
9.32866270283337e-209	1.42364764998949	0.643	0.293	1.63046366720122e-204	3	Aldoc
4.73859666596138e-201	1.2937802061123	0.628	0.274	8.2821192527673e-197	3	5330417C22Rik
1.76002461839752e-197	1.30674993096376	0.677	0.332	3.07617102803518e-193	3	Nav2
2.46740295419533e-197	1.13625542999907	0.729	0.355	4.31252688334259e-193	3	Ecscr
2.8262770341161e-193	1.53795872338409	0.484	0.177	4.93976700022811e-189	3	Fmo1
2.12289597179438e-191	0.633322041333485	0.99	0.941	3.71039757950222e-187	3	Aplp2
4.23395934687499e-191	1.43618928027215	0.498	0.184	7.40011414646811e-187	3	3110079O15Rik
1.50066022924753e-190	1.19880880792396	0.705	0.356	2.62285394867883e-186	3	Mme
1.06599092083483e-189	1.62340232200813	0.443	0.155	1.86313893143512e-185	3	Gas2
2.17473277280207e-185	1.24301643327222	0.701	0.359	3.80099794030346e-181	3	Apoc1
4.13990707883918e-185	1.41818573561897	0.516	0.204	7.23572959239511e-181	3	Gucy1a1
4.10513641932019e-179	1.07319496845471	0.814	0.525	7.17495743368783e-175	3	Rhoj
1.51719463466132e-177	1.24203387125254	0.625	0.289	2.65175278246106e-173	3	Angptl1
9.81861081530974e-175	1.46936965350085	0.48	0.185	1.71609679829984e-170	3	Egflam
2.63977518571061e-170	1.50138031427326	0.438	0.16	4.61379906958501e-166	3	Aldh1l1
2.8360466391826e-170	0.779733540305724	0.533	0.221	4.95684231596335e-166	3	Tff2
8.98058173610687e-169	0.691716225087355	0.979	0.869	1.56962607583676e-164	3	Alcam
8.0958445371791e-168	1.41413833504243	0.534	0.231	1.41499170820816e-163	3	Cftr
7.98428485745507e-162	1.28442993890866	0.563	0.256	1.395493307386e-157	3	Lifr
2.6122532424058e-155	0.906258013329927	0.86	0.624	4.56569621707685e-151	3	Ddt
7.18014147082482e-154	0.683663166002522	0.96	0.797	1.25494512627076e-149	3	Adk
1.01132875437122e-150	0.588285769164566	0.988	0.924	1.76760039689002e-146	3	Sptssa
1.16064070221331e-149	0.946869828449357	0.871	0.646	2.02856781932843e-145	3	Sult1a1
6.96461149639167e-146	0.800813389771226	0.855	0.532	1.21727479733934e-141	3	Krt23
8.89109940743233e-145	1.16308833394782	0.562	0.265	1.55398635443102e-140	3	Cxcl12
1.98110586966781e-144	0.940981747355062	0.77	0.474	3.4625768390054e-140	3	Prox1
6.79664625726373e-142	0.77403951024068	0.858	0.59	1.18791783284456e-137	3	Cald1
9.55889697358435e-141	1.75832295462904	0.274	0.08	1.67070401304307e-136	3	Hs6st2
1.39223829503901e-139	2.0264575616219	0.225	0.058	2.43335409206918e-135	3	Mmd2
2.53041302095737e-136	1.87449496544814	0.24	0.066	4.42265587802929e-132	3	Spon1
6.2706431766285e-135	0.915571475555408	0.751	0.462	1.09598301441113e-130	3	Gpx2
8.04678432640529e-135	1.09342698541437	0.682	0.401	1.40641696456912e-130	3	Adamts1
9.86770450391795e-134	1.16604001794074	0.492	0.216	1.72467739319478e-129	3	Rgs5
1.2642108254898e-132	0.976586210679308	0.607	0.303	2.20958768079107e-128	3	Sgk1
5.5732089509835e-132	1.70765493970164	0.269	0.081	9.74085460452897e-128	3	Gm5546
5.12393512001401e-128	0.687195958287013	0.919	0.717	8.95561380276049e-124	3	Selenom
8.05785585220399e-128	1.70168262205423	0.142	0.026	1.40835204584821e-123	3	Try10
1.07768997693925e-123	0.639932784310203	0.957	0.849	1.88358654169442e-119	3	Eno1
4.84972751916594e-120	0.720072743294037	0.882	0.688	8.47635375799823e-116	3	Gstt1
5.04280105979716e-118	1.16555625234566	0.482	0.228	8.81380769231348e-114	3	Tspan12
3.08119292189156e-113	1.65035044392949	0.253	0.081	5.38530898888208e-109	3	Ntrk2
1.48224066454816e-112	1.80532377392837	0.22	0.065	2.59066023349727e-108	3	Ripor2
1.94718610276309e-112	1.69751461503265	0.25	0.08	3.40329187040932e-108	3	Olfml2a
2.66705724209734e-110	0.392580153489723	0.999	0.989	4.66148264773774e-106	3	Atp5e
1.19064245785062e-109	1.18291997301384	0.459	0.219	2.08100488783131e-105	3	Gstm7
1.58355566966031e-109	0.376897310440051	1	0.991	2.76773859943229e-105	3	Tm4sf4
2.60362912130398e-109	1.46151791728801	0.297	0.107	4.55062297821509e-105	3	Stat4
8.5111038771484e-109	0.609045231616737	0.937	0.834	1.487570735648e-104	3	Tkt
1.59521920429413e-108	1.56429846786143	0.273	0.095	2.78812412526527e-104	3	Pbld1
7.55029296298051e-107	0.768701893055968	0.797	0.562	1.31964020406973e-102	3	Hpn
2.59263349508395e-106	0.459748329513574	0.996	0.962	4.53140482270773e-102	3	Zbtb20
3.76570193419361e-104	0.535139234213102	0.963	0.867	6.58169384058359e-100	3	Snhg18
8.18488408111403e-104	1.34582556691284	0.369	0.159	1.43055403969711e-99	3	Fads2
1.04050391634081e-103	1.80427572456851	0.209	0.063	1.81859274498046e-99	3	Gm5420
2.06095592385741e-102	1.5473115427827	0.244	0.081	3.60213876371798e-98	3	Ociad2
8.02022249899835e-101	1.47035882776469	0.292	0.11	1.40177448837493e-96	3	Etv1
2.60647163169828e-99	0.99557771625543	0.119	0.023	4.55559111788225e-95	3	Pnliprp2
6.99960314216459e-99	0.500782972679438	0.977	0.844	1.22339063718753e-94	3	Fmo2
8.49873881237032e-99	1.39900377962846	0.353	0.153	1.48540956962608e-94	3	1700029F12Rik
9.93222700487925e-99	0.312156726197328	1	0.998	1.7359546359128e-94	3	Bsg
3.1699437859412e-98	1.36545655969717	0.321	0.13	5.54042774906803e-94	3	Adamts16
5.06640019232896e-98	0.430289779551377	0.99	0.943	8.85505425615256e-94	3	Cd9
8.15584474894363e-97	0.69363914753047	0.815	0.609	1.42547854522037e-92	3	Reep5
6.17374107677209e-95	1.27572885662248	0.338	0.143	1.07904646539823e-90	3	Lbh
7.0272342726397e-95	0.948725287141368	0.565	0.321	1.22822000617197e-90	3	Nr5a2
1.26218543226676e-94	0.447334800192694	0.987	0.911	2.20604769851584e-90	3	Tstd1
1.62912497283307e-94	0.599453815202624	0.913	0.755	2.84738462751763e-90	3	Gstm1
1.5698155329961e-92	1.29359032626139	0.349	0.153	2.74372358857058e-88	3	Mical2
4.62366264132853e-91	0.999348032658534	0.525	0.292	8.08123756451401e-87	3	Myo1b
1.04154910940902e-89	0.741532192077459	0.775	0.57	1.82041953342508e-85	3	Ctsh
2.05934307908273e-89	1.2837693087526	0.3	0.121	3.5993198336208e-85	3	Slc22a2
4.95998343522501e-89	1.51845135315801	0.212	0.07	8.66905904808627e-85	3	Ceacam20
6.629915412964e-89	0.837592794528962	0.621	0.379	1.15877661587785e-84	3	Tnfaip8
3.17823039301054e-88	0.928249045246747	0.536	0.302	5.55491108090382e-84	3	Bche
6.07014922990742e-87	0.990112613005558	0.503	0.277	1.06094068240322e-82	3	Wfdc15b
1.19174852165909e-86	1.21488421967603	0.37	0.172	2.08293806615576e-82	3	Adamts9
6.0961820573854e-85	0.617043249102359	0.85	0.695	1.06549069998982e-80	3	Sec11c
5.78419041120212e-84	1.47064282583095	0.23	0.083	1.01096080006991e-79	3	Gpc6
2.40243263197053e-83	0.89713918244321	0.478	0.253	4.1989717541581e-79	3	Alb
6.85837362496662e-82	1.63766111206692	0.193	0.063	1.19870654217167e-77	3	Postn
1.14657341240146e-81	0.936039195637464	0.523	0.298	2.00398101019527e-77	3	Clec2d
3.06305258591778e-81	0.785078742411959	0.684	0.476	5.35360330966709e-77	3	4931406C07Rik
3.53469341615646e-81	1.35031247122339	0.258	0.101	6.17793715275826e-77	3	Slc38a1
2.86765772133506e-80	0.729871107179087	0.743	0.523	5.01209216534941e-76	3	Lgals1
8.61970568577243e-79	1.16576497186632	0.34	0.157	1.50655215975931e-74	3	Efhd1
1.8920233879063e-78	0.798422195897619	0.584	0.353	3.30687847738264e-74	3	Sbspon
4.06396662534114e-78	0.736197588842728	0.706	0.508	7.10300086777125e-74	3	Cadm1
6.62516946599515e-78	0.361421793320473	0.994	0.962	1.15794711926663e-73	3	Cst3
9.70989310445275e-78	1.38454622391917	0.253	0.101	1.69709511679625e-73	3	Fads6
2.18324403485021e-77	1.2811746752205	0.298	0.13	3.8158739241112e-73	3	Tmem97
4.64493534005103e-77	1.62348844566417	0.17	0.053	8.11841798734119e-73	3	Clec1a
5.6691802045978e-77	0.674424645385813	0.782	0.606	9.90859316159604e-73	3	Lims1
6.5283392432824e-77	0.742602270335925	0.735	0.548	1.1410231329409e-72	3	Scd2
3.40516272808503e-76	1.46816971045983	0.218	0.08	5.95154341614701e-72	3	Ugt2b35
6.6671526939073e-76	0.728873805081902	0.668	0.447	1.16528494784112e-71	3	9130008F23Rik
7.8840084457183e-76	1.23757051383292	0.304	0.135	1.37796699614264e-71	3	Nebl
1.71068654229059e-74	1.29568405188271	0.253	0.102	2.9899379386155e-70	3	Mia
2.48682620700367e-74	1.26353117155608	0.271	0.114	4.34647484460101e-70	3	Col9a3
4.60660314445378e-74	0.855149050747801	0.606	0.404	8.05142097587631e-70	3	Ss18l2
4.26084343121605e-73	1.40682013851526	0.238	0.095	7.44710214907941e-69	3	Pcyt1b
4.9464745001675e-73	1.37606921519498	0.245	0.099	8.64544813139276e-69	3	AW011738
1.28672412933107e-72	0.567740538482017	0.847	0.691	2.24893643324485e-68	3	Gstm5
4.82067396636089e-72	0.625538498932702	0.771	0.589	8.42557395840556e-68	3	Nucb2
2.31035686786339e-71	0.943489762566801	0.444	0.242	4.03804173365163e-67	3	Gm609
2.94127766534306e-70	0.558826479194938	0.842	0.708	5.14076510348661e-66	3	Tmem205
3.21067431878249e-70	0.695783568600123	0.668	0.451	5.61161657436804e-66	3	Ramp1
1.40776614725036e-69	0.579979536662217	0.816	0.665	2.46049367216418e-65	3	1810058I24Rik
1.81189395543725e-68	1.11866667744052	0.365	0.187	3.16682825531323e-64	3	Fads1
1.2676139399646e-67	0.984140983429394	0.38	0.196	2.21553564427013e-63	3	Apcs
3.28384989232137e-67	0.328113130557898	0.993	0.969	5.7395128417993e-63	3	Ndufa13
3.59369224570964e-67	1.65299639538674	0.138	0.041	6.2810553070513e-63	3	Gm37350
4.52185303953429e-67	1.25544639128195	0.258	0.112	7.90329474249803e-63	3	Lmcd1
5.62452510106743e-66	0.286104623568062	0.999	0.989	9.83054497164565e-62	3	Ndufa4
5.24921098582337e-65	0.941654676852314	0.44	0.252	9.17457096102209e-61	3	Fryl
7.76285755569167e-65	0.690796724209693	0.662	0.471	1.35679224358379e-60	3	Cd59a
3.83602765383023e-64	0.979071262860902	0.408	0.226	6.70460913336448e-60	3	Ggct
1.17811499156795e-63	0.918428721331325	0.415	0.229	2.05910938226246e-59	3	Prelp
2.76658322504034e-63	0.520429652000947	0.842	0.68	4.83543416072551e-59	3	Mien1
3.81642319530494e-63	1.6413237061663	0.152	0.05	6.67034446075398e-59	3	Mgam
9.4899621005821e-63	0.3326576475218	0.988	0.962	1.65865557593974e-58	3	Morf4l1
2.42920045862436e-62	1.07494586409487	0.308	0.149	4.24575656158365e-58	3	Abcg2
6.33304659256894e-62	0.889666233690789	0.412	0.228	1.1068898834492e-57	3	Itga9
1.49793024801571e-61	0.886357751171686	0.469	0.279	2.61808248748185e-57	3	Lama4
1.80576789773632e-61	0.289350302526269	0.999	0.993	3.15612113166354e-57	3	Gpx4
3.22650460721811e-61	0.307475122744521	0.99	0.965	5.63928475249582e-57	3	Mpc2
4.73546607347863e-61	0.728274500184831	0.582	0.391	8.27664760322594e-57	3	Tspan7
1.106439650442e-60	1.45851721959082	0.174	0.064	1.93383522104253e-56	3	Fbp1
5.47526583141676e-60	0.635845557361189	0.719	0.551	9.56966962015021e-56	3	Marcks
9.87066694336105e-60	1.21528486760914	0.202	0.08	1.72519516836065e-55	3	Ebf1
5.03440205953754e-59	0.286284089251533	0.996	0.983	8.79912791965971e-55	3	Ppib
5.29017927519152e-59	0.55916484433737	0.783	0.624	9.24617533717974e-55	3	Rnaseh2c
5.96839094739909e-59	1.12301973046816	0.264	0.121	1.04315536978641e-54	3	Adrb2
2.34606646664504e-58	0.406263311989351	0.921	0.848	4.10045497040219e-54	3	Lamtor2
3.06383418863793e-58	1.30595091160103	0.208	0.085	5.35496939490137e-54	3	Sctr
3.22315223131588e-58	0.726598559835531	0.542	0.342	5.6334254698939e-54	3	Dab1
6.5557315995418e-58	0.429710900137312	0.913	0.826	1.14581076896792e-53	3	Cnpy2
7.11427147752622e-58	1.37694384089069	0.187	0.073	1.24343236884203e-53	3	Anks4b
3.71119368062521e-57	1.61294988328948	0.133	0.043	6.48642431499675e-53	3	Cyp4f15
4.05568257792551e-57	0.839956138917222	0.37	0.199	7.0885220096982e-53	3	Mdk
4.54392923374594e-57	0.338638867019916	0.989	0.938	7.94187951474115e-53	3	Atp1b1
2.02232726667316e-56	1.77256089447605	0.125	0.039	3.53462359669135e-52	3	Gm6567
1.2038639928758e-55	1.6545766150615	0.125	0.039	2.10411348674832e-51	3	Vipr2
1.72721686503816e-55	1.4776634188927	0.153	0.055	3.0188296367137e-51	3	Cited1
8.29459673145035e-55	1.66090209970583	0.128	0.041	1.44972961672289e-50	3	Dtx1
1.03734936113635e-54	0.893002816958853	0.42	0.249	1.81307921339411e-50	3	Vsig10
3.56675223696053e-54	0.911437362137287	0.377	0.213	6.23396955975961e-50	3	Dpysl4
8.83469332061406e-54	1.25854135578066	0.205	0.087	1.54412769857692e-49	3	Pla2g5
1.17269216616763e-53	0.782477044774211	0.503	0.328	2.04963136802779e-49	3	Ppp1r13b
2.35077395139619e-53	0.841854252919855	0.44	0.266	4.10868271225025e-49	3	Gstt2
3.28240425977138e-53	1.31265870297764	0.197	0.082	5.73698616522842e-49	3	Agt
1.03468460777126e-52	0.506797276515243	0.872	0.787	1.80842175746261e-48	3	Shisa5
1.16300771945974e-52	0.655375062133644	0.642	0.464	2.03270489207174e-48	3	Tst
6.69897469154846e-52	0.992294597895858	0.31	0.163	1.17084679658884e-47	3	Stra6l
1.05480465956779e-51	1.42779287635192	0.169	0.066	1.84358758399258e-47	3	A230001M10Rik
1.00908851080508e-50	0.613429127108636	0.585	0.397	1.76368489918512e-46	3	Ddit4l
1.36010532610508e-49	0.448542514503081	0.838	0.729	2.37719208896646e-45	3	Tmem256
4.28456479819999e-49	0.828999697564482	0.402	0.24	7.48856235429394e-45	3	Hacd1
4.48652735266417e-49	0.334959956549315	0.968	0.925	7.84155250698644e-45	3	Ndufa7
1.36940776392332e-48	0.803311365956808	0.319	0.17	2.39345088978518e-44	3	Nr0b2
1.38079846581264e-48	1.13346283626784	0.239	0.115	2.41335955854733e-44	3	Cbfa2t3
3.08381543472254e-48	1.58757332038869	0.123	0.042	5.38989261680806e-44	3	Gimap5
6.80751743583187e-48	1.35346052385741	0.151	0.058	1.1898178974347e-43	3	Gm14133
1.48794876073957e-47	0.449641811515652	0.789	0.616	2.60063684402062e-43	3	Fxyd1
1.66060463898823e-47	0.367251953363003	0.935	0.869	2.90240478802362e-43	3	Ndufb8
1.68792864423201e-47	0.520910645475187	0.753	0.608	2.95016168438871e-43	3	Rsu1
1.87781716297031e-47	0.565615432005775	0.649	0.462	3.28204883743951e-43	3	Cldn6
2.03736252539852e-47	0.382966829169539	0.913	0.785	3.56090222189153e-43	3	Id2
2.15964963710367e-47	0.867644188499168	0.381	0.223	3.77463563572979e-43	3	Ccdc148
2.45719856078973e-47	1.4974372323113	0.135	0.049	4.29469164454829e-43	3	Gm2379
3.3181273678442e-47	0.722300773525103	0.447	0.279	5.7994230135181e-43	3	Upp1
3.73256269193889e-47	0.626567452004554	0.611	0.44	6.52377307297079e-43	3	Sema5a
1.65176402048355e-46	0.251053417826525	0.996	0.981	2.88695315500114e-42	3	Cox6b1
1.71618827194187e-46	0.944385235616652	0.338	0.194	2.9995538617e-42	3	D3Ertd254e
1.76401372395605e-46	0.250165107675111	0.996	0.989	3.08314318673038e-42	3	Atp5h
3.09297910099436e-46	0.375653756793573	0.919	0.833	5.40590887271794e-42	3	Ndufa11
5.64295663430513e-46	0.811171280569531	0.4	0.243	9.86275960543851e-42	3	Enpep
9.64949122917764e-46	0.28143642737611	0.958	0.906	1.68653807703567e-41	3	Arl6ip1
3.52762902699832e-45	0.704338667893605	0.528	0.366	6.16559001338766e-41	3	Igf1r
1.17864525851441e-44	0.356258862916218	0.926	0.86	2.06003618283149e-40	3	Glo1
1.59517340823923e-44	0.43017765495961	0.835	0.743	2.78804408292053e-40	3	Ndufv3
1.66552905712904e-44	0.920553683352699	0.285	0.151	2.91101168605014e-40	3	Kit
1.80652519844572e-44	0.527484913187338	0.595	0.415	3.15744474184342e-40	3	Car8
4.12035204704587e-44	0.785173280273851	0.39	0.236	7.20155130782678e-40	3	Spata24
4.23006473021548e-44	1.53050736598844	0.125	0.045	7.39330713547061e-40	3	Rasgrp1
9.03268579484064e-44	0.608537553809937	0.513	0.34	1.57873282322225e-39	3	Socs2
1.18930671142831e-43	0.85605307364965	0.352	0.207	2.0786702702344e-39	3	Gamt
1.52664186901289e-43	0.723339703602568	0.42	0.261	2.66826465866072e-39	3	Habp2
2.2799656917615e-43	1.00071556457912	0.226	0.11	3.98492403606075e-39	3	Cyp2j5
3.96825459600295e-43	0.296221110256359	0.965	0.916	6.93571538289396e-39	3	Psmb6
4.91172097264693e-43	0.669955744408439	0.489	0.323	8.58470591599231e-39	3	Angpt1
1.561437398106e-42	1.52123082555999	0.114	0.04	2.72908028440966e-38	3	Kynu
2.86055704581741e-42	0.257570737479982	0.994	0.976	4.99968160467967e-38	3	Atp5d
3.65560451790641e-42	0.313824372627521	0.95	0.904	6.38926557639682e-38	3	Uqcr10
4.02734603948212e-42	0.799909678966399	0.37	0.222	7.03899540780685e-38	3	Mfsd11
4.2573393632703e-42	0.432952739452264	0.759	0.577	7.44097773912384e-38	3	Slc2a2
5.46467944740539e-42	0.639651299741039	0.572	0.417	9.55116673817514e-38	3	Gcsh
7.85575260769929e-42	1.37344851503584	0.138	0.054	1.37302844077368e-37	3	Aldh1b1
9.31609840786004e-42	1.2389088430292	0.154	0.064	1.62826767972578e-37	3	Pir
1.04403479286276e-41	0.873341751980635	0.299	0.165	1.82476401096554e-37	3	Dcx
1.06037133568692e-41	0.577902722959188	0.601	0.444	1.8533170205136e-37	3	Cldn8
1.7476442157983e-41	1.12667352320116	0.206	0.098	3.05453256037227e-37	3	Sstr2
1.88760458906724e-41	0.25920692403837	0.988	0.965	3.29915530077172e-37	3	Uqcrb
2.10203665052984e-41	1.37184462933325	0.133	0.051	3.67393965779605e-37	3	Fhl2
2.68458026330185e-41	1.24157014966027	0.177	0.079	4.69210938419897e-37	3	Kcnma1
2.93471423943188e-41	0.972347980950188	0.23	0.115	5.12929354767905e-37	3	Egfl7
3.72916973126615e-41	1.42675368830169	0.129	0.049	6.51784285630697e-37	3	Me3
